試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,4049,1,10011,11,-19.099,12.534,0.471
0001,4049,2,20011,11,-26.8173,16.8372,0.208
0001,4059,0,0,0,-25.4539,29.6148,0.173
0001,4059,1,10001,1,-43.2928,4.0473,0.101
0001,4059,2,20001,1,24.4746,4.0191,0.0
0001,4059,1,10002,2,-28.9513,2.5224,0.134
0001,4059,2,20002,2,1.2444,8.382,0.288
0001,4059,1,10003,3,-28.62,17.0639,0.419
0001,4059,2,20003,3,2.2957,26.0239,0.22
0001,4059,1,10004,4,-27.4721,-7.9492,0.333
0001,4059,2,20004,4,2.377,-7.497,0.374
0001,4059,1,10005,5,-29.4823,23.1235,0.079
0001,4059,2,20005,5,-5.9068,14.1913,0.257
0001,4059,1,10006,6,-28.2773,10.1265,0.084
0001,4059,2,20006,6,-14.308,13.5369,0.268
0001,4059,1,10007,7,-24.3466,4.9416,0.113
0001,4059,2,20007,7,-16.8611,24.5775,0.23
0001,4059,1,10008,8,-25.8611,19.3799,0.285
0001,4059,2,20008,8,-21.0726,-1.7023,0.344
0001,4059,1,10009,9,-17.4377,-13.1983,0.113
0001,4059,2,20009,9,-25.8195,29.7353,0.014
0001,4059,1,10010,10,-13.938,26.8508,0.201
0001,4059,2,20010,10,-25.9583,6.8926,0.301
0001,4059,1,10011,11,-19.9629,12.8464,0.341
0001,4059,2,20011,11,-26.0642,18.471,0.32
0001,4073,0,0,0,-39.1768,32.237,0.591
0001,4073,1,10001,1,-48.386,7.1912,0.04
0001,4073,2,20001,1,24.4741,4.0194,0.0
0001,4073,1,10002,2,-34.3553,3.27,0.287
0001,4073,2,20002,2,-0.0981,10.7002,0.0
0001,4073,1,10003,3,-33.2987,13.8431,0.371
0001,4073,2,20003,3,-5.9925,26.5582,0.255
0001,4073,1,10004,4,-35.6573,-3.5745,0.331
0001,4073,2,20004,4,2.1131,-6.9558,0.0
0001,4073,1,10005,5,-39.8957,28.3318,0.29
0001,4073,2,20005,5,-16.928,18.0824,0.327
0001,4073,1,10006,6,-35.7471,8.7518,0.32
0001,4073,2,20006,6,-24.2864,15.3948,0.384
0001,4073,1,10007,7,-28.2104,7.9726,0.089
0001,4073,2,20007,7,-23.0972,26.0425,0.051
0001,4073,1,10008,8,-30.9488,18.4277,0.144
0001,4073,2,20008,8,-26.1466,1.1884,0.036
0001,4073,1,10009,9,-24.3011,-6.1926,0.342
0001,4073,2,20009,9,-38.7445,32.0593,0.504
0001,4073,1,10010,10,-20.0676,27.5875,0.119
0001,4073,2,20010,10,-37.1695,8.6649,0.366
0001,4073,1,10011,11,-26.0868,14.3592,0.329
0001,4073,2,20011,11,-36.5176,16.9949,0.093
0001,4078,0,0,0,-37.9283,30.9515,0.291
0001,4078,1,10001,1,-48.44,7.2248,0.0
0001,4078,2,20001,1,24.4741,4.0194,0.0
0001,4078,1,10002,2,-36.6826,3.6563,0.101
0001,4078,2,20002,2,-0.0981,10.7002,0.0
0001,4078,1,10003,3,-37.7371,12.2728,0.481
0001,4078,2,20003,3,-9.3997,26.4439,0.237
0001,4078,1,10004,4,-40.1885,-3.2795,0.326
0001,4078,2,20004,4,2.1131,-6.9558,0.0
0001,4078,1,10005,5,-40.2567,29.9916,0.088
0001,4078,2,20005,5,-20.3792,18.9821,0.242
0001,4078,1,10006,6,-38.7732,8.9241,0.174
0001,4078,2,20006,6,-28.5476,15.9093,0.341
0001,4078,1,10007,7,-30.833,7.203,0.108
0001,4078,2,20007,7,-23.7904,26.1478,0.048
0001,4078,1,10008,8,-33.2988,19.2575,0.055
0001,4078,2,20008,8,-29.8513,1.6377,0.34
0001,4078,1,10009,9,-26.5029,-4.2245,0.142
0001,4078,2,20009,9,-38.4344,31.4111,0.271
0001,4078,1,10010,10,-22.3195,28.2119,0.252
0001,4078,2,20010,10,-39.1548,10.1205,0.222
0001,4078,1,10011,11,-27.5438,14.2059,0.064
0001,4078,2,20011,11,-37.1895,17.1064,0.27
0001,4086,0,0,0,-40.8294,21.6671,0.909
0001,4086,1,10001,1,-50.4234,5.3708,0.049
0001,4086,2,20001,1,24.4741,4.0194,0.0
0001,4086,1,10002,2,-41.0757,4.049,0.421
0001,4086,2,20002,2,-2.0017,7.4393,0.3
0001,4086,1,10003,3,-41.5504,14.6762,0.384
0001,4086,2,20003,3,-8.0814,25.8399,0.206
0001,4086,1,10004,4,-45.1182,-2.8417,0.045
0001,4086,2,20004,4,1.9233,-7.7379,0.088
0001,4086,1,10005,5,-39.3405,30.21,0.0
0001,4086,2,20005,5,-21.6183,19.07,0.024
0001,4086,1,10006,6,-40.9372,7.8227,0.309
0001,4086,2,20006,6,-30.6192,11.9577,0.303
0001,4086,1,10007,7,-33.6768,4.7429,0.287
0001,4086,2,20007,7,-25.3148,25.8049,0.086
0001,4086,1,10008,8,-38.0379,18.2863,0.308
0001,4086,2,20008,8,-32.2692,-0.4216,0.281
0001,4086,1,10009,9,-26.9894,-3.4671,0.086
0001,4086,2,20009,9,-39.2275,27.9726,0.477
0001,4086,1,10010,10,-25.9589,27.0835,0.324
0001,4086,2,20010,10,-39.5398,8.2865,0.281
0001,4086,1,10011,11,-32.6505,13.0213,0.41
0001,4086,2,20011,11,-40.6305,21.3046,0.392
0001,4092,0,0,0,-44.1497,24.2473,0.546
0001,4092,1,10001,1,-50.1838,5.9158,0.025
0001,4092,2,20001,1,24.4741,4.0194,0.0
0001,4092,1,10002,2,-46.6092,5.5989,0.371
0001,4092,2,20002,2,-1.3112,6.1662,0.255
0001,4092,1,10003,3,-44.0894,12.9091,0.428
0001,4092,2,20003,3,-5.8942,25.3338,0.01
0001,4092,1,10004,4,-47.6716,-1.8794,0.062
0001,4092,2,20004,4,1.6644,-8.8078,0.002
0001,4092,1,10005,5,-40.2581,29.1685,0.285
0001,4092,2,20005,5,-20.7586,18.905,0.025
0001,4092,1,10006,6,-41.109,8.1202,0.079
0001,4092,2,20006,6,-31.4721,10.9518,0.033
0001,4092,1,10007,7,-36.3776,5.0857,0.264
0001,4092,2,20007,7,-25.3698,25.7041,0.045
0001,4092,1,10008,8,-41.8494,17.9042,0.337
0001,4092,2,20008,8,-36.6057,-1.6693,0.335
0001,4092,1,10009,9,-27.0479,-3.324,0.001
0001,4092,2,20009,9,-42.3067,25.7811,0.258
0001,4092,1,10010,10,-29.0847,23.9088,0.345
0001,4092,2,20010,10,-41.9167,7.6795,0.216
0001,4092,1,10011,11,-34.2336,12.7624,0.008
0001,4092,2,20011,11,-43.4405,24.449,0.451
0001,4098,0,0,0,-47.346,23.1138,0.468
0001,4098,1,10001,1,-50.8171,6.0614,0.01
0001,4098,2,20001,1,24.4741,4.0194,0.0
0001,4098,1,10002,2,-47.9821,5.8375,0.015
0001,4098,2,20002,2,-0.8946,6.2221,0.001
0001,4098,1,10003,3,-48.2108,8.8168,0.443
0001,4098,2,20003,3,-3.3861,24.9648,0.079
0001,4098,1,10004,4,-48.6337,-1.6428,0.1
0001,4098,2,20004,4,1.6637,-8.8113,0.0
0001,4098,1,10005,5,-43.2798,25.1365,0.304
0001,4098,2,20005,5,-22.7864,18.1518,0.079
0001,4098,1,10006,6,-44.1413,9.1395,0.298
0001,4098,2,20006,6,-32.0539,11.4045,0.016
0001,4098,1,10007,7,-39.3445,6.4116,0.229
0001,4098,2,20007,7,-26.1888,25.4512,0.047
0001,4098,1,10008,8,-44.6,16.8235,0.333
0001,4098,2,20008,8,-41.5091,-1.3172,0.333
0001,4098,1,10009,9,-30.8937,-2.6467,0.416
0001,4098,2,20009,9,-46.0225,23.7562,0.419
0001,4098,1,10010,10,-29.4241,23.4134,0.001
0001,4098,2,20010,10,-45.7741,8.617,0.247
0001,4098,1,10011,11,-36.2583,11.852,0.427
0001,4098,2,20011,11,-46.9069,23.6832,0.456
0001,4100,0,0,0,-47.9026,22.0015,0.574
0001,4100,1,10001,1,-50.8315,6.0646,0.002
0001,4100,2,20001,1,24.4741,4.0194,0.0
0001,4100,1,10002,2,-48.0044,5.8381,0.003
0001,4100,2,20002,2,-0.893,6.2224,0.0
0001,4100,1,10003,3,-48.9036,7.9674,0.301
0001,4100,2,20003,3,-3.2796,24.9536,0.01
0001,4100,1,10004,4,-48.8836,-1.5304,0.026
0001,4100,2,20004,4,1.6637,-8.8113,0.0
0001,4100,1,10005,5,-44.3395,23.6797,0.317
0001,4100,2,20005,5,-23.1648,18.0547,0.068
0001,4100,1,10006,6,-45.8191,9.7114,0.314
0001,4100,2,20006,6,-32.1365,10.7918,0.216
0001,4100,1,10007,7,-39.6307,6.5294,0.036
0001,4100,2,20007,7,-26.4401,25.3574,0.047
0001,4100,1,10008,8,-44.9214,16.5163,0.054
0001,4100,2,20008,8,-42.3628,-1.0633,0.131
0001,4100,1,10009,9,-32.2002,-2.4207,0.169
0001,4100,2,20009,9,-47.0806,22.3163,0.426
0001,4100,1,10010,10,-29.9496,23.3959,0.204
0001,4100,2,20010,10,-46.3998,8.3277,0.231
0001,4100,1,10011,11,-37.3417,11.6162,0.331
0001,4100,2,20011,11,-47.8359,23.2504,0.268
0001,4105,0,0,0,-50.0799,20.2306,0.267
0001,4105,1,10001,1,-50.834,6.065,0.0
0001,4105,2,20001,1,24.4741,4.0194,0.0
0001,4105,1,10002,2,-48.0664,7.3453,0.032
0001,4105,2,20002,2,-0.8927,6.2225,0.0
0001,4105,1,10003,3,-50.4657,5.4328,0.158
0001,4105,2,20003,3,-3.264,24.9528,0.0
0001,4105,1,10004,4,-49.2723,-2.1664,0.075
0001,4105,2,20004,4,1.6637,-8.8113,0.0
0001,4105,1,10005,5,-45.8288,21.3452,0.249
0001,4105,2,20005,5,-26.1129,16.9049,0.285
0001,4105,1,10006,6,-47.672,8.3429,0.174
0001,4105,2,20006,6,-32.5553,7.9197,0.058
0001,4105,1,10007,7,-40.6996,4.0685,0.221
0001,4105,2,20007,7,-28.5399,24.7791,0.113
0001,4105,1,10008,8,-46.6286,15.7849,0.217
0001,4105,2,20008,8,-43.0188,-0.9391,0.203
0001,4105,1,10009,9,-31.757,-2.7512,0.014
0001,4105,2,20009,9,-49.272,19.5658,0.035
0001,4105,1,10010,10,-31.7081,23.2805,0.085
0001,4105,2,20010,10,-47.9625,6.7544,0.003
0001,4105,1,10011,11,-41.1667,10.9149,0.449
0001,4105,2,20011,11,-49.2934,20.1654,0.021
0001,4106,0,0,0,-49.5435,19.7833,0.07
0001,4106,1,10001,1,-50.834,6.065,0.0
0001,4106,2,20001,1,24.4741,4.0194,0.0
0001,4106,1,10002,2,-48.1298,7.7221,0.018
0001,4106,2,20002,2,-0.8927,6.2225,0.0
0001,4106,1,10003,3,-50.587,5.3177,0.079
0001,4106,2,20003,3,-3.2639,24.9528,0.0
0001,4106,1,10004,4,-49.543,-2.4376,0.141
0001,4106,2,20004,4,1.6637,-8.8113,0.0
0001,4106,1,10005,5,-46.3802,20.6572,0.313
0001,4106,2,20005,5,-26.9189,16.598,0.317
0001,4106,1,10006,6,-48.3696,8.2721,0.024
0001,4106,2,20006,6,-32.563,7.8632,0.023
0001,4106,1,10007,7,-41.0787,3.5183,0.272
0001,4106,2,20007,7,-28.7392,24.7062,0.075
0001,4106,1,10008,8,-46.9082,15.1635,0.28
0001,4106,2,20008,8,-43.0107,-1.145,0.084
0001,4106,1,10009,9,-31.7433,-2.7589,0.007
0001,4106,2,20009,9,-49.2202,19.5744,0.002
0001,4106,1,10010,10,-32.2819,23.1994,0.225
0001,4106,2,20010,10,-47.9598,6.7549,0.001
0001,4106,1,10011,11,-41.573,10.7842,0.198
0001,4106,2,20011,11,-49.2878,20.1881,0.001
0001,4108,0,0,0,-50.3243,20.0508,0.803
0001,4108,1,10001,1,-50.834,6.065,0.0
0001,4108,2,20001,1,24.4741,4.0194,0.0
0001,4108,1,10002,2,-47.9675,7.7633,0.062
0001,4108,2,20002,2,-0.8927,6.2225,0.0
0001,4108,1,10003,3,-50.8664,4.9763,0.065
0001,4108,2,20003,3,-3.7058,24.9526,0.158
0001,4108,1,10004,4,-49.6754,-2.5905,0.02
0001,4108,2,20004,4,1.6637,-8.8113,0.0
0001,4108,1,10005,5,-47.4463,19.4351,0.289
0001,4108,2,20005,5,-28.4133,16.0249,0.298
0001,4108,1,10006,6,-47.9702,8.7172,0.136
0001,4108,2,20006,6,-32.623,8.4451,0.142
0001,4108,1,10007,7,-41.958,2.1871,0.342
0001,4108,2,20007,7,-29.4257,24.4154,0.209
0001,4108,1,10008,8,-47.0581,14.7693,0.052
0001,4108,2,20008,8,-43.2209,-0.7607,0.106
0001,4108,1,10009,9,-31.4666,-3.3897,0.088
0001,4108,2,20009,9,-49.0541,19.431,0.0
0001,4108,1,10010,10,-33.1016,23.1109,0.236
0001,4108,2,20010,10,-47.445,6.9468,0.231
0001,4108,1,10011,11,-43.1648,10.8368,0.395
0001,4108,2,20011,11,-49.5104,19.8431,0.011
0001,4121,0,0,0,-45.4662,8.8314,1.987
0001,4121,1,10001,1,-50.7125,5.4713,0.023
0001,4121,2,20001,1,24.4741,4.0194,0.0
0001,4121,1,10002,2,-47.5854,8.0857,0.136
0001,4121,2,20002,2,-1.973,5.3111,0.333
0001,4121,1,10003,3,-51.4939,4.8399,0.009
0001,4121,2,20003,3,-10.7107,24.8087,0.058
0001,4121,1,10004,4,-50.3282,-2.6382,0.001
0001,4121,2,20004,4,1.3477,-9.2599,0.213
0001,4121,1,10005,5,-52.1528,16.8677,0.268
0001,4121,2,20005,5,-36.5558,14.539,0.033
0001,4121,1,10006,6,-49.3012,9.6318,0.03
0001,4121,2,20006,6,-36.1552,6.5957,0.316
0001,4121,1,10007,7,-43.7894,0.6217,0.087
0001,4121,2,20007,7,-33.1134,22.6594,0.051
0001,4121,1,10008,8,-50.2255,11.0426,0.029
0001,4121,2,20008,8,-42.7133,-1.8637,0.301
0001,4121,1,10009,9,-31.3918,-6.3428,0.071
0001,4121,2,20009,9,-48.1034,16.7064,0.136
0001,4121,1,10010,10,-36.0549,21.2464,0.313
0001,4121,2,20010,10,-45.1117,8.3538,0.069
0001,4121,1,10011,11,-49.5023,8.8519,0.004
0001,4121,2,20011,11,-49.6319,18.9463,0.298
0001,4126,0,0,0,-36.7297,6.232,0.817
0001,4126,1,10001,1,-49.8902,3.9785,0.194
0001,4126,2,20001,1,24.4741,4.0194,0.0
0001,4126,1,10002,2,-46.9495,7.4666,0.094
0001,4126,2,20002,2,-3.5804,4.0762,0.111
0001,4126,1,10003,3,-50.7215,5.2541,0.227
0001,4126,2,20003,3,-10.0093,23.8009,0.059
0001,4126,1,10004,4,-49.3025,-2.1788,0.234
0001,4126,2,20004,4,1.1545,-9.5634,0.002
0001,4126,1,10005,5,-51.0605,14.2419,0.276
0001,4126,2,20005,5,-35.8167,14.0459,0.193
0001,4126,1,10006,6,-47.155,9.2186,0.018
0001,4126,2,20006,6,-36.23,6.7999,0.079
0001,4126,1,10007,7,-43.3264,0.1715,0.075
0001,4126,2,20007,7,-32.9523,20.0015,0.251
0001,4126,1,10008,8,-48.186,10.3897,0.345
0001,4126,2,20008,8,-42.3184,-4.6133,0.048
0001,4126,1,10009,9,-29.8986,-7.6594,0.281
0001,4126,2,20009,9,-47.3983,16.0155,0.263
0001,4126,1,10010,10,-34.7616,19.7432,0.113
0001,4126,2,20010,10,-44.0279,8.1167,0.23
0001,4126,1,10011,11,-47.6028,8.8193,0.023
0001,4126,2,20011,11,-46.7979,16.9657,0.357
0001,4134,0,0,0,-40.7625,-5.5696,1.048
0001,4134,1,10001,1,-49.7004,-1.8986,0.329
0001,4134,2,20001,1,24.4741,4.0194,0.0
0001,4134,1,10002,2,-46.9682,3.2062,0.122
0001,4134,2,20002,2,-6.1655,1.9034,0.254
0001,4134,1,10003,3,-48.16,5.3792,0.036
0001,4134,2,20003,3,-6.8124,20.106,0.249
0001,4134,1,10004,4,-48.365,-4.7176,0.088
0001,4134,2,20004,4,-2.2878,-13.4805,0.262
0001,4134,1,10005,5,-50.2156,10.2528,0.078
0001,4134,2,20005,5,-31.4489,8.9742,0.262
0001,4134,1,10006,6,-46.0868,6.2719,0.285
0001,4134,2,20006,6,-35.6739,6.0283,0.208
0001,4134,1,10007,7,-42.8949,-1.3309,0.245
0001,4134,2,20007,7,-33.5304,18.4159,0.038
0001,4134,1,10008,8,-48.2822,9.4412,0.211
0001,4134,2,20008,8,-41.263,-5.8054,0.016
0001,4134,1,10009,9,-31.2766,-8.2175,0.061
0001,4134,2,20009,9,-46.1735,13.1283,0.074
0001,4134,1,10010,10,-36.7255,16.5413,0.119
0001,4134,2,20010,10,-40.0883,4.1963,0.086
0001,4134,1,10011,11,-47.8783,5.909,0.025
0001,4134,2,20011,11,-45.5478,10.986,0.464
0001,4138,0,0,0,-39.0027,3.6435,2.019
0001,4138,1,10001,1,-50.2049,-2.5797,0.223
0001,4138,2,20001,1,24.4741,4.0194,0.0
0001,4138,1,10002,2,-44.6872,3.0896,0.375
0001,4138,2,20002,2,-6.698,0.9656,0.019
0001,4138,1,10003,3,-46.6997,5.591,0.235
0001,4138,2,20003,3,-5.7028,19.2605,0.063
0001,4138,1,10004,4,-47.6557,-4.4336,0.162
0001,4138,2,20004,4,-2.3636,-14.5334,0.014
0001,4138,1,10005,5,-49.924,9.2478,0.176
0001,4138,2,20005,5,-30.9137,7.7911,0.08
0001,4138,1,10006,6,-42.6429,5.0113,0.328
0001,4138,2,20006,6,-35.2139,4.4954,0.309
0001,4138,1,10007,7,-42.403,-2.0793,0.224
0001,4138,2,20007,7,-33.1643,18.2313,0.049
0001,4138,1,10008,8,-49.2929,9.4831,0.124
0001,4138,2,20008,8,-40.181,-6.3062,0.271
0001,4138,1,10009,9,-34.3062,-7.2432,0.378
0001,4138,2,20009,9,-44.8527,13.371,0.386
0001,4138,1,10010,10,-37.0088,14.8868,0.105
0001,4138,2,20010,10,-39.3895,3.6296,0.037
0001,4138,1,10011,11,-46.0965,6.5001,0.326
0001,4138,2,20011,11,-45.7219,7.1479,0.434
0001,4144,0,0,0,-46.1598,14.0848,0.849
0001,4144,1,10001,1,-50.4309,2.2019,0.373
0001,4144,2,20001,1,24.4741,4.0194,0.0
0001,4144,1,10002,2,-43.7098,3.7005,0.037
0001,4144,2,20002,2,-4.9348,2.5783,0.284
0001,4144,1,10003,3,-46.5381,6.494,0.112
0001,4144,2,20003,3,-7.3294,20.8106,0.234
0001,4144,1,10004,4,-51.2416,-2.3238,0.113
0001,4144,2,20004,4,-2.3651,-14.5585,0.0
0001,4144,1,10005,5,-50.627,7.4585,0.204
0001,4144,2,20005,5,-30.9077,8.3289,0.075
0001,4144,1,10006,6,-44.3336,5.23,0.231
0001,4144,2,20006,6,-34.7443,2.2703,0.221
0001,4144,1,10007,7,-42.7234,-2.338,0.113
0001,4144,2,20007,7,-30.981,16.4929,0.014
0001,4144,1,10008,8,-49.0509,9.4138,0.001
0001,4144,2,20008,8,-39.9764,-7.5541,0.192
0001,4144,1,10009,9,-38.1132,-5.9513,0.059
0001,4144,2,20009,9,-45.386,14.2811,0.002
0001,4144,1,10010,10,-39.6466,13.6942,0.047
0001,4144,2,20010,10,-42.0469,1.9021,0.399
0001,4144,1,10011,11,-42.9443,6.2041,0.157
0001,4144,2,20011,11,-45.6202,4.9223,0.225
0001,4149,0,0,0,-49.4492,14.9162,0.564
0001,4149,1,10001,1,-51.1794,5.8087,0.132
0001,4149,2,20001,1,24.4741,4.0194,0.0
0001,4149,1,10002,2,-43.2707,1.8269,0.234
0001,4149,2,20002,2,-3.0222,5.5457,0.281
0001,4149,1,10003,3,-47.0179,7.2761,0.025
0001,4149,2,20003,3,-8.6082,21.6783,0.025
0001,4149,1,10004,4,-51.1527,-2.702,0.176
0001,4149,2,20004,4,-2.3651,-14.5586,0.0
0001,4149,1,10005,5,-51.6956,7.7887,0.067
0001,4149,2,20005,5,-33.9732,8.2902,0.139
0001,4149,1,10006,6,-47.2241,6.1855,0.018
0001,4149,2,20006,6,-34.9312,1.3175,0.008
0001,4149,1,10007,7,-43.8479,-2.4413,0.115
0001,4149,2,20007,7,-32.853,16.0793,0.153
0001,4149,1,10008,8,-50.6665,8.3492,0.324
0001,4149,2,20008,8,-40.8772,-5.2212,0.22
0001,4149,1,10009,9,-40.0664,-6.1721,0.231
0001,4149,2,20009,9,-48.5451,14.8762,0.448
0001,4149,1,10010,10,-39.7108,14.8802,0.265
0001,4149,2,20010,10,-45.9248,-0.0881,0.346
0001,4149,1,10011,11,-42.3287,4.4607,0.051
0001,4149,2,20011,11,-46.8971,6.6885,0.001
0001,4155,0,0,0,-51.2102,13.1964,1.137
0001,4155,1,10001,1,-51.2733,6.0152,0.0
0001,4155,2,20001,1,24.4741,4.0194,0.0
0001,4155,1,10002,2,-46.3699,1.6012,0.262
0001,4155,2,20002,2,-2.45,6.577,0.003
0001,4155,1,10003,3,-49.4165,7.6766,0.152
0001,4155,2,20003,3,-9.2924,21.8994,0.001
0001,4155,1,10004,4,-51.0124,-3.7067,0.112
0001,4155,2,20004,4,-2.3651,-14.5586,0.0
0001,4155,1,10005,5,-51.8556,9.6411,0.0
0001,4155,2,20005,5,-36.2105,8.1911,0.092
0001,4155,1,10006,6,-46.4536,6.2136,0.076
0001,4155,2,20006,6,-34.2341,1.5158,0.218
0001,4155,1,10007,7,-45.2732,-1.6389,0.037
0001,4155,2,20007,7,-33.8183,14.9242,0.009
0001,4155,1,10008,8,-51.3472,9.9599,0.001
0001,4155,2,20008,8,-42.345,-5.6386,0.17
0001,4155,1,10009,9,-43.3222,-4.5546,0.226
0001,4155,2,20009,9,-51.4319,14.0884,0.082
0001,4155,1,10010,10,-38.965,17.6052,0.123
0001,4155,2,20010,10,-46.7615,1.0428,0.082
0001,4155,1,10011,11,-42.7136,4.742,0.248
0001,4155,2,20011,11,-48.9081,9.6201,0.207
0001,4165,0,0,0,-40.4018,18.1664,1.92
0001,4165,1,10001,1,-49.5679,6.3224,0.199
0001,4165,2,20001,1,24.4741,4.0194,0.0
0001,4165,1,10002,2,-46.0763,4.46,0.027
0001,4165,2,20002,2,-1.9435,5.7038,0.244
0001,4165,1,10003,3,-48.7627,10.9753,0.035
0001,4165,2,20003,3,-9.2941,21.8997,0.0
0001,4165,1,10004,4,-50.8973,-3.8961,0.142
0001,4165,2,20004,4,-2.3651,-14.5586,0.0
0001,4165,1,10005,5,-50.9431,11.6267,0.0
0001,4165,2,20005,5,-38.1713,8.716,0.039
0001,4165,1,10006,6,-46.1801,6.069,0.097
0001,4165,2,20006,6,-35.0,0.9738,0.051
0001,4165,1,10007,7,-45.2224,-0.7313,0.17
0001,4165,2,20007,7,-36.7709,15.0499,0.301
0001,4165,1,10008,8,-50.3495,11.0344,0.128
0001,4165,2,20008,8,-39.4603,-5.3172,0.262
0001,4165,1,10009,9,-42.3399,-4.8387,0.006
0001,4165,2,20009,9,-50.1641,13.3929,0.078
0001,4165,1,10010,10,-39.817,18.3187,0.067
0001,4165,2,20010,10,-44.9551,2.9475,0.27
0001,4165,1,10011,11,-43.5147,3.8295,0.223
0001,4165,2,20011,11,-47.4368,8.8208,0.105
0001,4174,0,0,0,-35.6632,21.5762,1.179
0001,4174,1,10001,1,-48.892,5.3794,0.269
0001,4174,2,20001,1,24.4741,4.0194,0.0
0001,4174,1,10002,2,-43.4478,3.7408,0.096
0001,4174,2,20002,2,-0.9832,3.9507,0.001
0001,4174,1,10003,3,-45.6858,10.1596,0.02
0001,4174,2,20003,3,-7.6785,22.623,0.135
0001,4174,1,10004,4,-48.6359,-4.4348,0.114
0001,4174,2,20004,4,-2.3651,-14.5586,0.0
0001,4174,1,10005,5,-50.2562,12.3206,0.037
0001,4174,2,20005,5,-35.4358,10.1134,0.216
0001,4174,1,10006,6,-45.9781,7.4825,0.095
0001,4174,2,20006,6,-34.3864,2.2674,0.018
0001,4174,1,10007,7,-43.7136,-0.4449,0.087
0001,4174,2,20007,7,-36.0951,22.1897,0.117
0001,4174,1,10008,8,-47.932,14.0193,0.01
0001,4174,2,20008,8,-36.6257,-4.8293,0.3
0001,4174,1,10009,9,-40.5646,-4.7804,0.177
0001,4174,2,20009,9,-47.3496,14.1778,0.009
0001,4174,1,10010,10,-36.6505,22.8953,0.32
0001,4174,2,20010,10,-42.9715,5.2744,0.3
0001,4174,1,10011,11,-40.8351,6.8856,0.42
0001,4174,2,20011,11,-45.5592,10.7461,0.037
0001,4180,0,0,0,-41.7382,13.5138,1.269
0001,4180,1,10001,1,-49.5483,6.9878,0.048
0001,4180,2,20001,1,24.4741,4.0194,0.0
0001,4180,1,10002,2,-42.4225,7.4898,0.277
0001,4180,2,20002,2,-0.9405,3.5398,0.169
0001,4180,1,10003,3,-43.4268,11.7455,0.31
0001,4180,2,20003,3,-7.7887,22.8072,0.0
0001,4180,1,10004,4,-48.2583,-3.5275,0.198
0001,4180,2,20004,4,-2.3651,-14.5586,0.0
0001,4180,1,10005,5,-50.8327,10.3783,0.231
0001,4180,2,20005,5,-34.7222,11.1279,0.07
0001,4180,1,10006,6,-43.5801,8.4051,0.287
0001,4180,2,20006,6,-34.8401,2.5164,0.06
0001,4180,1,10007,7,-44.6608,1.9656,0.275
0001,4180,2,20007,7,-38.0714,20.3,0.283
0001,4180,1,10008,8,-47.5268,12.1456,0.322
0001,4180,2,20008,8,-36.0236,-3.1387,0.011
0001,4180,1,10009,9,-37.1012,-5.9464,0.342
0001,4180,2,20009,9,-46.1229,15.7023,0.119
0001,4180,1,10010,10,-36.945,21.742,0.283
0001,4180,2,20010,10,-42.4928,5.9935,0.091
0001,4180,1,10011,11,-37.0677,9.8255,0.192
0001,4180,2,20011,11,-42.0833,13.1335,0.216
0001,4185,0,0,0,-44.4079,14.7325,0.492
0001,4185,1,10001,1,-49.7064,6.5321,0.008
0001,4185,2,20001,1,24.4741,4.0194,0.0
0001,4185,1,10002,2,-43.5463,6.5307,0.242
0001,4185,2,20002,2,-0.8408,2.4969,0.007
0001,4185,1,10003,3,-43.2856,12.44,0.113
0001,4185,2,20003,3,-6.1254,22.841,0.221
0001,4185,1,10004,4,-50.8265,-1.7082,0.087
0001,4185,2,20004,4,-2.3651,-14.5586,0.0
0001,4185,1,10005,5,-51.1416,7.4297,0.106
0001,4185,2,20005,5,-33.2865,12.8241,0.1
0001,4185,1,10006,6,-43.273,7.7461,0.185
0001,4185,2,20006,6,-34.702,2.5132,0.054
0001,4185,1,10007,7,-46.5537,5.1782,0.177
0001,4185,2,20007,7,-38.5737,18.6628,0.037
0001,4185,1,10008,8,-47.3421,11.8855,0.261
0001,4185,2,20008,8,-38.69,-1.7189,0.105
0001,4185,1,10009,9,-35.8926,-5.8795,0.097
0001,4185,2,20009,9,-44.7502,15.0575,0.344
0001,4185,1,10010,10,-38.007,19.7526,0.02
0001,4185,2,20010,10,-44.2529,5.2068,0.196
0001,4185,1,10011,11,-37.2894,10.3261,0.275
0001,4185,2,20011,11,-43.7957,14.2735,0.45
0001,4186,0,0,0,-43.8535,14.5951,0.046
0001,4186,1,10001,1,-50.0467,6.4724,0.138
0001,4186,2,20001,1,24.4741,4.0194,0.0
0001,4186,1,10002,2,-44.1849,6.1574,0.303
0001,4186,2,20002,2,-0.8396,2.4898,0.003
0001,4186,1,10003,3,-43.3404,12.5345,0.052
0001,4186,2,20003,3,-5.9129,22.864,0.076
0001,4186,1,10004,4,-51.1229,-1.5996,0.116
0001,4186,2,20004,4,-2.3651,-14.5586,0.0
0001,4186,1,10005,5,-51.1617,7.3209,0.039
0001,4186,2,20005,5,-32.8391,12.9404,0.17
0001,4186,1,10006,6,-43.672,7.1105,0.268
0001,4186,2,20006,6,-34.6474,2.5247,0.023
0001,4186,1,10007,7,-46.3927,5.4506,0.129
0001,4186,2,20007,7,-38.4391,18.6789,0.048
